index,name,rating,author_title,review_text,review_rating,date,language,bert_ratings,sentiment_category
993,Kilians Irish Pub,4.4,Ty Cakes,"['after', 'the', 'bad', 'experience', 'that', 'i', 'had', ',', 'i', 'hope', 'they', 'changed', 'their', 'ways']",1.0,2023-07-10,en,4,positive
994,Kilians Irish Pub,4.4,Dejan Stanic,"['wir', 'waren', 'an', 'einem', 'sonntag', 'da', ',', 'super', 'karaoke-musik', ',', 'das', 'guinness', 'schmeckt', ',', 'die', 'frites', 'auch', '.', 'musik', 'war', 'der', 'hammer', ',', 'das', 'personal', 'sehr', 'nett', '.', 'wir', 'fanden', 'auch', 'schnell', 'einen', 'platz', '.', 'die', 'gäste', 'sind', 'auch', 'ausgelassen', 'und', 'die', 'stimmung', 'war', 'echt', 'unfassbar', 'gut', '.', 'das', 'pub', 'ist', 'riesengroß', '.', 'wir', 'werden', 'auf', 'jeden', 'fall', 'öfters', 'mal', 'einen', 'abend', 'dort', 'verbringen', '.']",5.0,2023-07-08,de,5,positive
995,Kilians Irish Pub,4.4,Tarick,"['essen', 'ist', 'gut', 'aber', 'etwas', 'zu', 'teuer', '.', '\n', 'location', 'ist', 'sehr', 'cool']",4.0,2023-07-05,de,4,positive
996,Kilians Irish Pub,4.4,Thomas Süß,"['einer', 'der', 'besten', 'irish', 'pubs', 'wo', 'ich', 'war', '.', 'angenehmer', 'service', ',', 'nette', 'leute', 'und', 'meist', 'gute', 'live', 'musik']",5.0,2023-07-05,de,5,positive
997,Kilians Irish Pub,4.4,David Messerschmidt,"['das', 'essen', 'war', 'sehr', 'deliziös', '\n', 'das', 'personal', 'war', 'freundlich', 'und', 'kompetent', '\n\n', 'kann', 'dieses', 'restaurant', 'uneingeschränkt', 'empfehlen']",5.0,2023-07-04,de,5,positive
998,Kilians Irish Pub,4.4,MK Spindel,"['inder', 'draußen', 'wollte', 'uns', 'nicht', 'rein', 'lassen', 'weil', 'er', 'mein', 'kumpel', 'seine', 'brielle', 'nicht', 'möchte', 'was', 'hat', 'das', 'mit', 'ein', 'irish', 'pub', 'zutun']",1.0,2023-07-01,de,1,negative
999,Kilians Irish Pub,4.4,Nick Stollberger,"['so', 'muss', 'ein', 'pub', 'sein', '.']",5.0,2023-07-01,de,3,positive
1002,Kilians Irish Pub,4.4,K ENO,"['nice', 'irish', 'beer', ',', 'nice', 'fish', 'and', 'chips', 'and', 'baked', 'potato', '.', 'also', 'friendly', 'staff', '.', 'we', 'love', 'them', 'all', '.']",5.0,2023-06-29,en,5,positive
1003,Kilians Irish Pub,4.4,Jack Huntington,"['best', 'place', 'in', 'all', 'of', 'europe', 'go', 'on', 'tuesday', 'or', 'sunday', 'especially', 'for', 'karaoke', '!']",5.0,2023-06-28,en,5,positive
1004,Kilians Irish Pub,4.4,Vedran Ivisic,"['if', 'you', 'wish', 'to', 'experience', 'a', 'real', 'pub', 'atmosphere', 'in', 'the', 'heart', 'of', 'bavaria', ',', 'this', 'is', 'the', 'place', 'to', 'go', '.']",5.0,2023-06-26,en,5,positive
1005,Kilians Irish Pub,4.4,Todor Madzharov,"['it', 'is', 'a', 'nicely', 'decorated', 'pub', 'that', 'has', 'some', 'irish', 'vibes', '.', 'there', 'is', 'live', 'music', ',', 'most', 'of', 'the', 'time', 'it', ""'s"", 'overcrowded', '.']",4.0,2023-06-25,en,4,positive
1006,Kilians Irish Pub,4.4,Tobias E.,"['sehr', 'netter', 'pub', 'mit', 'gutem', 'essen', '.', 'sowohl', 'davor', 'als', 'auch', 'im', 'innenhof', 'kann', 'man', 'beim', 'schönen', 'wetter', 'gut', 'draußen', 'sitzen', '.']",5.0,2023-06-25,de,4,positive
1007,Kilians Irish Pub,4.4,Valerio Cubicciotti,"['immer', 'gute', 'atmosphäre', 'beim', 'karaoke']",5.0,2023-06-24,de,5,positive
1008,Kilians Irish Pub,4.4,Johannes (Bärenwolf),"['good', 'pub', '\n', 'sadly', 'becoming', 'way', 'to', 'expensive', 'for', 'too', 'little', 'portions', '.', '\n', 'the', 'sombrero', 'basket', 'could', 'benefit', 'of', 'a', 'handful', 'more', 'twisters', 'or', 'frites', '.']",3.0,2023-06-21,en,3,positive
1009,Kilians Irish Pub,4.4,Marius Henkel,"['ich', 'glaube', 'außerhalb', 'der', 'eigentlichen', 'länder', 'gibt', 'es', 'keine', 'lokale', ',', 'die', 'ich', 'so', 'authentisch', 'empfinde', 'wie', 'pubs', '.', 'und', 'der', 'kilians', 'zählt', 'schon', 'seit', 'vielen', 'jahren', 'zu', 'meinen', 'lieblingsorten', 'in', 'münchen', '.', '\n', 'hier', 'ist', 'immer', 'was', 'los', ',', 'egal', 'ob', 'live', 'musik', ',', 'sport', 'events', 'oder', 'pub', 'quizzes', ',', 'hier', 'ist', 'immer', 'was', 'geboten', '.', 'was', 'mich', 'aber', 'immer', 'wieder', 'zurück', 'zu', 'dem', 'ort', 'führt', ',', 'sind', 'die', 'gemütlichen', 'nischen', ',', 'in', 'denen', 'man', 'durchaus', 'gut', 'essen', 'kann', '.', 'so', 'wie', 'das', 'auch', 'in', 'pubs', 'in', 'kleinen', 'irischen', 'dörfern', 'aber', 'auch', 'in', 'galway', 'oder', 'dublin', 'wäre', '.', 'dass', 'man', 'hier', 'auch', 'gut', 'vegetarisch', 'oder', 'sogar', 'vegan', 'essen', 'kann', ',', 'spricht', 'für', 'sich', '!']",5.0,2023-06-21,de,5,positive
1010,Kilians Irish Pub,4.4,Thomas Kaczmarek,"['tolles', 'lokal', 'mit', 'mega', 'ambiente', 'und', 'gemütlichen', 'kleinem', 'biergarten', '.', 'wir', 'werden', 'auf', 'jeden', 'fall', 'wieder', 'hingehen', '.']",5.0,2023-06-21,de,5,positive
1011,Kilians Irish Pub,4.4,Rajib Ghosh,"['amazing', 'ambience', '&', 'thoroughly', 'enjoyed', '.', 'met', 'a', 'person', 'who', 'has', 'family', 'in', 'buenos', 'aires', '&', 'who', 'stay', 'nearby', 'to', 'the', 'localities', 'i', 'stayed', 'back', 'when', 'i', '’s', 'in', 'bsas', '.', 'we', 'tried', 'beer', ',', 'beer', 'with', 'lemonade', '&', 'shots', '.']",5.0,2023-06-20,en,5,positive
1012,Kilians Irish Pub,4.4,Hans de Raad,"['nice', 'place', 'with', 'some', 'great', 'beers', ',', 'good', 'food', 'and', 'friendly', 'staff', '!']",4.0,2023-06-19,en,4,positive
1013,Kilians Irish Pub,4.4,Bob Luppes,"['great', 'karaoke']",5.0,2023-06-18,en,5,positive
1014,Kilians Irish Pub,4.4,Egor Shadryn,"['this', 'very', 'strange', 'to', 'get', 'such', 'a', 'bad', 'service', 'in', 'such', 'nice', 'place', '.', 'security', 'did', 'not', 'let', 'us', 'in', 'with', 'a', 'water', 'bottle', 'even', 'though', 'we', 'were', 'with', 'kids', '.', 'sorry', 'to', 'see', 'this', 'place', 'falling', 'behind', 'on', 'customer', 'service', 'and', 'welcomeness', 'of', 'the', 'staff', '.']",1.0,2023-06-18,en,1,negative
1016,Kilians Irish Pub,4.4,Heike Brutscher,"['süffiges', 'guinnes', '\n', 'tolle', 'stimmung']",5.0,2023-06-13,de,5,positive
1017,Kilians Irish Pub,4.4,Niko Teufel,"['immer', 'wieder', 'schön']",4.0,2023-06-12,de,5,positive
1018,Kilians Irish Pub,4.4,Iceman BO,"['super', 'laden', '!', 'nette', 'bedingungen', 'und', 'tolle', 'atmosphäre', '.', 'freuen', 'uns', 'aufs', 'nächste', 'mal', '.', '\n', 'liebe', 'grüße', 'aus', 'dem', 'schönen', 'schwarzwald', '.']",5.0,2023-06-12,de,5,positive
1019,Kilians Irish Pub,4.4,Aileen-Vic Hönisch,"['super', 'service', '!', 'schnell', 'und', 'super', 'nett', '😊', '\n', 'große', 'auswahl', 'an', 'getränken', 'für', '(', 'in', 'der', 'lage', ')', 'gute', 'preise', '.', 'gegessen', 'haben', 'wir', 'leider', 'nix', ',', 'sah', 'aber', 'alles', 'sehr', 'sehr', 'lecker', 'aus', '.']",5.0,2023-06-09,de,5,positive
1020,Kilians Irish Pub,4.4,Iryna Andriyevska,"['love', 'it', '.']",5.0,2023-06-08,en,5,positive
1021,Kilians Irish Pub,4.4,Alexander Sachsse,"['best', 'irish', 'in', 'munich', '!', 'i', 'loooooove', 'it', '.']",5.0,2023-06-08,en,5,positive
1022,Kilians Irish Pub,4.4,Cihan,"['really', 'nice', 'place', 'to', 'hang', 'out', 'with', 'your', 'friends', 'and', 'try', 'some', 'irish', 'drinks', '.', 'i', 'prefer', 'outside', 'though', 'because', 'inside', 'is', 'narrow', 'and', 'airless', '.']",4.0,2023-06-07,en,4,positive
1024,Kilians Irish Pub,4.4,Jeylon Blake,"['came', 'on', 'karaoke', 'night', 'with', 'a', 'friend', 'enjoyed', 'it']",5.0,2023-06-04,en,4,positive
1025,Kilians Irish Pub,4.4,Laurent Allostery,"['man', 'kommt', 'hier', 'zu', 'erste', 'fuer', 'das', 'bier', 'die', 'atmosphäre', '...', 'immer', 'etwas', 'los', 'und', 'spaet', 'geoffnet', '.', 'essen', 'ist', 'gut', 'zum', 'bier', 'verdauen']",4.0,2023-06-02,de,4,positive
1027,Kilians Irish Pub,4.4,Oudi Wang,"['schöner', 'pub', 'mitten', 'in', 'münchen', '.', 'essen', ',', 'bier', 'und', 'atmosphäre', 'top']",5.0,2023-06-02,de,5,positive
1029,Kilians Irish Pub,4.4,Ross Munn,"['great', 'food', 'and', 'live', 'music', '.', 'excellent', 'priced', 'drinks']",5.0,2023-06-02,en,5,positive
1030,Kilians Irish Pub,4.4,Nick Kostowski,"['ein', 'richtiges', 'stimmungsaufheller', 'im', 'herzen', 'der', 'stadt']",5.0,2023-05-31,de,5,positive
1032,Kilians Irish Pub,4.4,herrmann herrmannsen,"['super', 'friendly', 'waitress', 'called', 'noura', '.', 'best', 'service', 'ever', '!', 'super', 'nice', 'ambience', '.']",5.0,2023-05-30,en,5,positive
1033,Kilians Irish Pub,4.4,Joanna Ji,"['was', 'there', 'for', 'a', 'quick', 'beer', 'and', 'sprudelwalter', 'on', 'a', 'nice', 'summer', 'day', '.', 'big', 'outdoor', 'area', '.', 'friendly', 'waiters', '.', 'right', 'next', 'to', 'frauenkirche', 'so', 'definitely', 'a', 'lot', 'of', 'foot', 'traffic', '.', 'they', 'also', 'serve', 'hearty', 'food', 'from', 'what', 'i', 'saw', '.', '\n\n', 'a', 'bit', 'inside', 'area', 'as', 'well', 'where', 'they', 'were', 'showing', 'hockey', ',', 'so', 'could', 'be', 'a', 'good', 'spot', 'for', 'sports', '.']",5.0,2023-05-29,en,4,positive
1034,Kilians Irish Pub,4.4,Chris Englhardt,"['gemütliche', 'ches', 'irish', 'pub', 'im', 'herzen', 'von', 'münchen', '.', 'ab', '21', 'uhr', 'immer', 'eine', 'live', 'band', ',', 'auch', 'unter', 'der', 'woche', 'da', '.', 'von', 'rock', ',', 'classic', 'rock', ',', 'und', 'anderen', 'musik', 'richtung', 'für', 'jeden', 'etwas', 'bisschen', 'dabei', '.', 'karaoke', 'kann', 'ich', 'nur', 'wärmstens', 'dort', 'empfehlen']",4.0,2023-05-29,de,5,positive
1035,Kilians Irish Pub,4.4,Joey Wilson,"['always', 'love', 'watching', 'sports', 'and', 'hanging', 'out', 'at', 'killian', ""'s"", '/', 'ned', 'kelly', ""'s"", '.', 'hard', 'to', 'beat', 'sunday', 'night', 'karaoke', ',', 'but', 'worth', 'it', 'to', 'go', 'just', 'for', 'the', 'beer', 'and', 'the', 'atmosphere', '.', '\n\n', 'you', 'can', 'find', 'every', 'soccer', 'match', 'and', 'nfl', 'games', 'on', 'sundays', 'as', 'well', '.', 'food', 'is', 'solid', 'for', 'an', 'irish', 'pub', '(', 'i', 'recommend', 'the', 'caesar', 'salad', 'or', 'anything', 'fried', '!', ')', 'and', 'the', 'staff', 'are', 'always', 'super', 'friendly', '.', '\n\n', 'you', 'can', 'always', 'find', 'a', 'mix', 'of', 'local', 'people', 'and', 'tourists', 'here', ',', 'close', 'to', 'the', 'fraunkirche', '.', 'make', 'reservations', 'in', 'advance', 'for', 'a', 'big', 'game', 'day', 'or', 'an', 'evening', '!']",5.0,2023-05-28,en,4,positive
1036,Kilians Irish Pub,4.4,J. H.,"['sehr', 'schöne', ',', ' ', 'ruhige', 'lage', 'und', 'eine', 'gemütliche', 'atmosphäre', 'laden', 'hier', 'zum', 'sitzen', 'bleiben', 'ein', '!']",5.0,2023-05-27,de,5,positive
1037,Kilians Irish Pub,4.4,Markus Schottenhammel,"['immer', 'gut', '.', 'beste', 'stimmung', 'mit', 'augustiner', 'und', 'immer', 'tollen', 'gästen']",5.0,2023-05-25,de,5,positive
1038,Kilians Irish Pub,4.4,Jürgen Stracke,"['gute', 'musik', ',', 'nette', 'leute', ',', 'faire', 'preise']",5.0,2023-05-25,de,5,positive
1039,Kilians Irish Pub,4.4,Dag Notland,"['nice', 'atmosphere', ',', 'easygoing', 'employees', 'and', 'authentic', 'looks']",5.0,2023-05-24,en,5,positive
1040,Kilians Irish Pub,4.4,Timo,"['sehr', 'lecker', 'und', 'gemütlich', '!', '!', '!']",5.0,2023-05-24,de,5,positive
1041,Kilians Irish Pub,4.4,Jack O'Rourke,"['nora', 'was', 'the', 'best', 'server', 'i', 'have', 'ever', 'had', '.', 'she', 'just', 'gets', 'it']",5.0,2023-05-24,en,5,positive
1042,Kilians Irish Pub,4.4,marcelher2003,"['das', 'essen', 'ist', 'gut', ',', 'aber', 'die', 'musik', 'am', 'freitag', 'abends', 'war', 'bisschen', 'langweilig', '.']",3.0,2023-05-22,de,3,positive
1044,Kilians Irish Pub,4.4,Benjamin Kunz,"['unfreundliches', 'personal', ',', 'leider', 'nicht', 'zu', 'empfehlen', ',', 'schade', '.']",1.0,2023-05-18,de,1,negative
1045,Kilians Irish Pub,4.4,Daniel Prieto,"['wrong', 'place', 'if', 'you', 'need', 'to', 'chat', 'with', 'a', 'group', 'of', 'people', '.', ' ', 'i', 'had', 'to', 'scream', 'for', 'them', 'to', 'hear', 'me', '.', ' ', 'but', 'in', 'general', 'is', 'a', 'cool', 'place', 'to', 'have', 'fun', '.']",4.0,2023-05-17,en,3,positive
1046,Milla,4.5,Johanna Stein,"['immer', 'wieder', 'gern', '!']",5.0,2023-10-10,de,5,positive
1047,Milla,4.5,Siegfried Gehlert,"['coole', '""', 'familiäre', '""', 'location', ',', 'freundliches', 'personal', ',', 'faire', 'preise', '👍']",5.0,2023-10-07,en,5,positive
1048,Milla,4.5,John Garner,"['es', 'ist', 'einfach', 'immer', 'wieder', 'toll', 'bei', 'euch', '!', 'mega', 'location', ',', 'der', 'backstage', 'ist', 'super', ',', 'das', 'essen', 'sehr', 'lecker', ',', 'das', 'team', 'sehr', 'freundlich', 'und', 'kompetent', '!', 'wir', 'sehen', 'uns', 'wieder', 'am', '26.10.23', '!', ':)']",5.0,2023-10-04,de,5,positive
1049,Milla,4.5,Most Difficult,"['wunderbare', 'kleine', 'location', 'für', 'live', 'musik', '.', 'zwar', 'schmal', 'und', 'lang', 'dafür', 'nach', 'hinten', 'ansteigend', 'bietet', 'der', 'raum', 'eine', 'gute', 'sicht', 'auf', 'die', 'bühne', '.', 'die', 'bühne', 'wiederum', 'ist', 'auf', 'drei', 'etagen', 'mit', 'einer', 'treppe', 'in', 'der', 'mitte', ',', 'sodass', 'sich', 'die', 'künstler', 'wie', 'auf', ' ', 'einer', 'geburtstagstorte', 'anordnen', 'können']",5.0,2023-10-02,de,5,positive
1051,Milla,4.5,mssophey,"['war', 'unglaublich', 'heiß', ',', 'aber', 'eigentlich', 'ist', 'die', 'location', 'ganz', 'cool']",4.0,2023-09-26,de,3,positive
1052,Milla,4.5,Benjamin Klein,"['sehr', 'coole', 'location', '.', 'urbaner', 'vibe', 'mit', 'aber', 'etwas', 'alternativen', 'programm', '.', 'besonders', 'die', 'jazz', 'jams', 'kann', 'ich', 'sehr', 'empfehlen']",5.0,2023-09-20,de,4,positive
1053,Milla,4.5,Bastian Kropp,"['guter', 'laden', '.', 'tolle', 'stimmung', '.', 'für', 'mich', 'ein', 'bisschen', 'zu', 'teuer', '.']",4.0,2023-08-07,de,4,positive
1054,Milla,4.5,Lila M,"['poor', 'organisation', 'and', 'administration', 'of', 'the', 'events', '.', '\n', 'we', 'have', 'bought', 'the', 'tickets', 'for', 'an', 'event', ',', 'and', 'we', 'were', 'not', 'allowed', 'to', 'come', 'in', 'as', 'the', 'place', 'was', 'overcrowded', '.']",3.0,2023-08-05,en,2,neutral
1055,Milla,4.5,Michael Zipparo,"['small', 'basement', 'place', 'good', 'for', 'seeing', 'live', 'music', 'up', 'close']",5.0,2023-07-18,en,4,positive
1056,Milla,4.5,Rider Mike,"['milla', 'club', 'ein', 'erlebnis', 'es', 'ist', 'echt', 'super', 'da', 'für', 'jede', 'altersklasse', '👍', '🦋']",5.0,2023-06-27,de,5,positive
1057,Milla,4.5,Basti Braun,"['atmosphäre', 'gefällig', '?', '\n\n', 'jahrelang', 'nicht', 'auf', 'der', 'liste', 'gehabt', ',', 'durch', 'zufall', 'entdeckt', ',', 'sehr', 'geil', '!', '\n', 'unterirdisch', 'gelegener', 'und', 'schräg', 'von', 'der', 'bar', 'zur', 'bühne', '/', 'tanzfläche', 'hin', 'abfallender', 'raum', ',', 'für', 'ein', 'kellergewölbe', 'ist', 'die', 'akkustik', 'durchaus', 'brauchbar', ',', 'moderate', 'getränkepreise', ',', 'nette', 'leute', ',', 'alles', 'in', 'allem', 'definitiv', 'einen', 'besuch', 'wert', '!']",5.0,2023-06-12,de,5,positive
1058,Milla,4.5,Thomas Zottele,"['die', 'von', 'mir', 'besuchten', 'konzerte', 'waren', 'bisher', 'alle', 'außergewöhnlich', 'gut', ',', 'die', 'atmosphäre', 'besonders', '.', 'das', 'personal', 'ist', 'durchwegs', 'sehr', 'freundlich', '.', 'die', 'preise', 'für', 'getränke', 'definitiv', 'überteuert', '.']",4.0,2023-06-11,de,5,positive
1059,Milla,4.5,F. M.,"['man', 'sieht', 'von', 'überall', 'die', 'bühne', 'gut', ':)']",5.0,2023-05-30,de,4,positive
1060,Milla,4.5,Bernardo Franco,"['got', 'to', 'see', 'there', 'a', 'lovely', 'band', 'from', 'lebanon', '!', '-', 'postcards', '\n', 'good', 'sound', 'quality', 'and', 'the', 'staff', 'are', 'lovely']",5.0,2023-05-29,en,5,positive
1061,Milla,4.5,Jörg Bewersdorf,"['sehr', 'schöner', ',', 'kleiner', 'club', 'mit', 'nettem', 'publikum', 'und', 'familiärer', 'athmosphäre', '!', '\n', 'hier', 'postcards', 'aus', 'dem', 'libanon', '!']",4.0,2023-05-26,de,5,positive
1062,Milla,4.5,Kathy Daniela,"['i', 'really', 'enjoyed', 'the', 'concert', 'there', '.', 'the', 'decoration', 'of', 'the', 'place', 'is', 'unique', 'and', 'the', 'staff', 'is', 'very', 'friendly', '.', '\n', 'in', 'the', 'drinks', 'menu', 'they', 'have', 'several', 'non', '-', 'alcoholic', 'options', ',', 'for', 'me', 'it', 'was', 'surprised', 'and', 'i', 'thanks', 'for', 'that', '.']",4.0,2023-05-24,en,4,positive
1063,Milla,4.5,Robin K,"['verrückt', '.', 'wir', 'leben', 'seit', 'sieben', 'jahren', 'fünf', 'minuten', 'zu', 'fuß', 'von', 'hier', '-', 'und', 'haben', 'es', 'erst', 'jetzt', 'hierher', 'geschafft', '.', 'die', 'location', 'dürfte', 'ziemlich', 'einzigartig', 'sein', '-', 'in', 'einem', 'ehemaligen', 'wasserkanal', 'für', 'ein', 'kraftwerk', 'im', 'glockenbachviertel', 'gelegen', 'und', '(', 'vorsicht', ',', 'schlechter', 'wortwitz', '!', ')', 'echt', 'schräg', '.', '\n\n', 'das', 'personal', 'ist', 'locker', 'drauf', ',', 'die', 'getränke', 'sind', 'kalt', 'und', 'kompetitiv', 'bepreist', '(', 'gute', 'cocktails', 'in', 'einem', 'club', 'günstiger', 'als', 'echt', 'schlechte', 'cocktails', 'in', 'der', 'benachbarten', 'pseudo-edel-gastro', 'für', 'kinder', 'reicher', 'eltern', 'sind', 'ein', 'echt', 'innovatives', 'konzept', ')', '-', 'und', 'das', 'programm', 'hat', 'für', 'jeden', 'was', '.', '\n\n', 'ich', 'wäre', 'nur', 'echt', 'gerne', 'diesen', 'material', 'girl-ohrwurm', 'los', '.', 'bitte', '!', '😮', '\u200d', '💨']",5.0,2023-05-21,de,5,positive
1064,Milla,4.5,Katharina Freitag,"['absoluter', 'lieblings-feierort', 'in', 'münchen', '.', '1.', 'samstag', 'im', 'monat', 'mit', 'fancy', 'footwork', 'ist', 'legendär']",5.0,2023-05-14,de,5,positive
1065,Milla,4.5,geo ob,"['feine', 'konzerte', '!']",5.0,2023-05-10,de,5,positive
1066,Milla,4.5,Jürgen Schuster,"['sehr', 'gute', 'konzert-location', '.', '\n', 'empfehlenswert', '👍']",5.0,2023-05-03,de,5,positive
1067,Milla,4.5,Nicole Hegner,"['war', 'dort', 'zur', 'wigz', 'drag', 'show', ',', 'deswegen', 'war', 'mir', 'die', 'location', 'nicht', 'sehr', 'wichtig', '.', 'allerdings', 'war', 'es', 'wie', 'eine', 'zeitreise', 'in', 'meine', 'jugend', '.', 'ein', 'kellerclub', 'wie', 'es', 'ihn', 'früher', '(', '90er', '🤫', ')', 'häufig', 'gab', '.', 'minimalistisch', ',', 'dunkel', '.', 'personal', 'an', 'bar', 'und', 'garderobe', 'waren', 'nett', ',', 'getränkepreise', 'für', 'münchen', 'in', 'ordnung', '.', 'aber', 'wie', 'gesagt', ',', 'ich', 'war', 'für', 'die', 'show', 'dort', '.', 'und', 'die', 'war', 'der', 'absolute', 'hammer']",5.0,2023-05-01,de,4,positive
1068,Milla,4.5,Florian Käding,"['as', 'always', ':', 'great', 'bands', ',', 'nice', 'atmosphere', ',', 'nice', 'crowd', ',', 'good', 'sound', '!']",5.0,2023-04-21,en,5,positive
1069,Milla,4.5,Alfons Eder,"['nettes', 'personal', ',', 'gute', 'stimmung', ',', 'solider', 'club', 'zum', 'feiern', '.']",5.0,2023-04-18,de,4,positive
1070,Milla,4.5,Stephan Schmidt,"['kleiner', 'live', 'club', 'mit', 'ungewöhnlicher', 'aber', 'für', 'konzerte', 'perfekt', 'nutzbarer', 'architektur']",5.0,2023-04-10,de,4,positive
1071,Milla,4.5,Jutta Vogler-Menge,"['liveclub', 'mit', 'angenehmer', 'atmosphäre', '!']",5.0,2023-04-02,de,5,positive
1072,Milla,4.5,Klaus Meuren,"['die', 'milla', 'ist', 'ein', 'ort', 'mit', 'ambitionierter', 'musik', 'und', 'netten', 'leiten', ':', 'laßt', 'nichts', 'aus', ',', 'klaus']",5.0,2023-03-25,de,4,positive
1073,Milla,4.5,Schmusebu Bu,['unfreundlich'],1.0,2023-03-19,de,1,negative
1074,Milla,4.5,Hans Sarpe,"['da', 'arbeitet', 'manchmal', 'so', 'n', 'süßer', 'student', 'an', 'der', 'kasse', '.', 'allein', 'dafür', 'gibts', '5', 'sterne', '.']",5.0,2023-03-12,de,5,positive
1075,Milla,4.5,Annette Faulhaber,"['angenehme', 'atmosphäre', ',', 'einzig', 'die', 'garderobensituation', 'ist', 'katastrophal', '-', 'zum', 'abholen', 'der', 'jacken', 'gg', '.', '2', 'uhr', 'über', '30', 'minuten', 'wartezeit', '-', 'ließe', 'sich', 'sicher', 'besser', 'organisieren']",4.0,2023-03-09,de,3,positive
1076,Milla,4.5,Jacqueline Papendorf,"['der', 'club', 'veranstaltet', 'regelmäßige', 'coole', 'events', '.', 'er', 'befindet', 'sich', 'im', 'keller', 'und', 'dementsprechend', 'warm', 'ist', 'es', 'auch', ',', 'da', 'sich', 'die', 'luft', 'sehr', 'staut', '.', 'die', 'auswahl', 'der', 'getränke', 'ist', 'überschaubar', 'aber', 'ok', '.', 'die', 'preise', 'halten', 'sich', 'auch', 'gerade', 'noch', 'im', 'rahmen', '.', 'im', 'club', 'wird', 'an', 'mehreren', 'stellen', 'daraufhin', 'gewiesen', ',', 'das', 'frauen', 'sich', 'sicher', 'fühlen', 'sollen', 'und', 'wenn', 'sie', 'sich', 'belästigt', 'fühlen', ',', 'man', 'mehrere', 'möglichkeiten', 'hat', 'sich', 'an', 'das', 'personal', 'zu', 'wenden', ',', 'was', 'ich', 'persönlich', 'sehr', 'gut', 'finde', '.']",3.0,2023-03-08,de,4,positive
1077,Milla,4.5,Rob Resch,"['uriger', 'club', '!', 'sehr', 'gemütlich', '.', 'kein', 'schickimicki', '.', 'der', 'ansteigende', 'boden', 'im', 'oberen', 'bereich', 'ist', 'ein', 'bisschen', 'gewöhnungsbedürftig', '.']",4.0,2023-03-04,de,4,positive
